user_id,signup_date,cohort_month,plan,industry,acquisition_source,funnel_stage,logins_per_month,features_used,support_tickets,session_duration,monthly_revenue,days_to_convert,is_converted,is_churned
1225,2023-02-18 22:35:17.647058823,2023-02,Free Trial,Healthcare,Paid Ad,Churned,1,5,4,25.2,0,0,0,1
1226,2023-02-19 03:49:54.957983193,2023-02,Free Trial,Technology,Organic,Trial,2,7,5,36.4,0,0,0,0
1227,2023-02-19 09:04:32.268907562,2023-02,Enterprise,Technology,Referral,Converted,8,6,2,30.5,299,47,1,0
1228,2023-02-19 14:19:09.579831932,2023-02,Free Trial,Technology,Social Media,Active,22,3,5,19.6,0,0,0,0
1229,2023-02-19 19:33:46.890756302,2023-02,Pro,Technology,Organic,Churned,25,5,2,34.4,0,0,0,1
1230,2023-02-20 00:48:24.201680672,2023-02,Basic,Healthcare,Referral,Converted,2,9,0,40.8,49,66,1,0
1231,2023-02-20 06:03:01.512605041,2023-02,Pro,Retail,Referral,Converted,9,7,5,3.5,99,28,1,0
1232,2023-02-20 11:17:38.823529411,2023-02,Basic,Healthcare,Paid Ad,Active,9,4,1,29.0,0,0,0,0
1233,2023-02-20 16:32:16.134453781,2023-02,Basic,Technology,Referral,Onboarded,13,7,4,5.3,0,0,0,0
1234,2023-02-20 21:46:53.445378151,2023-02,Basic,Education,Paid Ad,Churned,6,5,5,12.8,0,0,0,1
1235,2023-02-21 03:01:30.756302520,2023-02,Free Trial,Education,Paid Ad,Trial,30,11,3,34.5,0,0,0,0
1236,2023-02-21 08:16:08.067226890,2023-02,Pro,Finance,Organic,Converted,15,2,2,52.2,99,32,1,0
1237,2023-02-21 13:30:45.378151260,2023-02,Free Trial,Education,Referral,Churned,15,6,6,53.2,0,0,0,1
1238,2023-02-21 18:45:22.689075630,2023-02,Free Trial,Healthcare,Referral,Onboarded,7,7,6,6.1,0,0,0,0
1239,2023-02-21 23:59:59.999999999,2023-02,Basic,Education,Organic,Converted,11,8,5,26.3,49,55,1,0
1240,2023-02-22 05:14:37.310924369,2023-02,Free Trial,Technology,Paid Ad,Trial,40,6,7,35.8,0,0,0,0
1241,2023-02-22 10:29:14.621848739,2023-02,Enterprise,Healthcare,Email Campaign,Converted,38,8,1,10.5,299,77,1,0
1242,2023-02-22 15:43:51.932773109,2023-02,Enterprise,Technology,Paid Ad,Converted,40,7,2,46.4,299,54,1,0
1243,2023-02-22 20:58:29.243697479,2023-02,Enterprise,Technology,Paid Ad,Converted,2,2,1,45.2,299,24,1,0
1244,2023-02-23 02:13:06.554621848,2023-02,Free Trial,Technology,Email Campaign,Onboarded,39,6,6,54.4,0,0,0,0
1245,2023-02-23 07:27:43.865546218,2023-02,Free Trial,Retail,Referral,Active,10,9,4,2.5,0,0,0,0
1246,2023-02-23 12:42:21.176470588,2023-02,Enterprise,Finance,Referral,Converted,44,6,6,14.6,299,83,1,0
1247,2023-02-23 17:56:58.487394958,2023-02,Free Trial,Retail,Social Media,Onboarded,17,4,4,50.0,0,0,0,0
1248,2023-02-23 23:11:35.798319327,2023-02,Enterprise,Technology,Social Media,Converted,7,7,4,40.9,299,58,1,0
1249,2023-02-24 04:26:13.109243697,2023-02,Enterprise,Finance,Paid Ad,Converted,40,3,0,53.9,299,17,1,0
1250,2023-02-24 09:40:50.420168067,2023-02,Pro,Retail,Paid Ad,Converted,39,5,6,5.3,99,32,1,0
1251,2023-02-24 14:55:27.731092437,2023-02,Free Trial,Healthcare,Paid Ad,Onboarded,4,1,7,36.6,0,0,0,0
1252,2023-02-24 20:10:05.042016806,2023-02,Free Trial,Retail,Email Campaign,Converted,35,10,6,35.0,29,72,1,0
1253,2023-02-25 01:24:42.352941176,2023-02,Pro,Technology,Referral,Active,36,3,1,4.1,0,0,0,0
1254,2023-02-25 06:39:19.663865546,2023-02,Free Trial,Technology,Organic,Active,31,8,5,31.8,0,0,0,0
1255,2023-02-25 11:53:56.974789916,2023-02,Free Trial,Education,Social Media,Onboarded,25,9,3,37.4,0,0,0,0
1256,2023-02-25 17:08:34.285714285,2023-02,Basic,Technology,Paid Ad,Converted,41,9,3,13.1,49,26,1,0
1257,2023-02-25 22:23:11.596638655,2023-02,Enterprise,Healthcare,Organic,Converted,13,10,7,17.9,299,87,1,0
1258,2023-02-26 03:37:48.907563025,2023-02,Basic,Finance,Paid Ad,Churned,18,2,4,39.1,0,0,0,1
1259,2023-02-26 08:52:26.218487394,2023-02,Basic,Retail,Paid Ad,Churned,21,4,7,29.2,0,0,0,1
1260,2023-02-26 14:07:03.529411764,2023-02,Free Trial,Technology,Social Media,Onboarded,1,5,3,51.8,0,0,0,0
1261,2023-02-26 19:21:40.840336134,2023-02,Basic,Technology,Organic,Converted,36,3,7,21.9,49,20,1,0
1262,2023-02-27 00:36:18.151260504,2023-02,Enterprise,Technology,Social Media,Converted,8,11,2,17.5,299,30,1,0
1263,2023-02-27 05:50:55.462184873,2023-02,Free Trial,Retail,Referral,Active,21,1,1,59.1,0,0,0,0
1264,2023-02-27 11:05:32.773109243,2023-02,Basic,Healthcare,Organic,Converted,43,6,1,54.8,49,58,1,0
1265,2023-02-27 16:20:10.084033613,2023-02,Pro,Technology,Email Campaign,Converted,21,10,7,3.7,99,54,1,0
1266,2023-02-27 21:34:47.394957983,2023-02,Pro,Education,Paid Ad,Converted,27,2,1,46.7,99,53,1,0
1267,2023-02-28 02:49:24.705882352,2023-02,Basic,Healthcare,Organic,Active,19,9,2,8.4,0,0,0,0
1268,2023-02-28 08:04:02.016806722,2023-02,Pro,Technology,Paid Ad,Converted,23,1,5,3.6,99,79,1,0
1269,2023-02-28 13:18:39.327731092,2023-02,Free Trial,Healthcare,Social Media,Trial,43,11,0,17.9,0,0,0,0
1270,2023-02-28 18:33:16.638655462,2023-02,Free Trial,Retail,Paid Ad,Converted,35,9,2,17.6,29,15,1,0
1271,2023-02-28 23:47:53.949579831,2023-02,Pro,Technology,Organic,Converted,40,7,1,49.5,99,88,1,0
1272,2023-03-01 05:02:31.260504201,2023-03,Pro,Technology,Organic,Converted,42,11,1,43.2,99,89,1,0
1273,2023-03-01 10:17:08.571428571,2023-03,Pro,Finance,Organic,Converted,5,10,6,58.9,99,30,1,0
1274,2023-03-01 15:31:45.882352941,2023-03,Enterprise,Healthcare,Social Media,Converted,41,2,1,43.3,299,10,1,0
1275,2023-03-01 20:46:23.193277310,2023-03,Basic,Healthcare,Paid Ad,Active,8,6,5,26.3,0,0,0,0
1276,2023-03-02 02:01:00.504201680,2023-03,Basic,Healthcare,Organic,Onboarded,11,8,3,42.5,0,0,0,0
1277,2023-03-02 07:15:37.815126050,2023-03,Pro,Technology,Organic,Converted,16,2,0,60.0,99,41,1,0
1278,2023-03-02 12:30:15.126050420,2023-03,Basic,Technology,Paid Ad,Churned,39,5,2,43.2,0,0,0,1
1279,2023-03-02 17:44:52.436974789,2023-03,Pro,Healthcare,Email Campaign,Churned,24,11,7,46.2,0,0,0,1
1280,2023-03-02 22:59:29.747899159,2023-03,Pro,Technology,Paid Ad,Converted,21,6,1,56.4,99,24,1,0
1281,2023-03-03 04:14:07.058823529,2023-03,Pro,Technology,Email Campaign,Converted,23,3,6,8.6,99,84,1,0
1282,2023-03-03 09:28:44.369747899,2023-03,Free Trial,Finance,Paid Ad,Trial,38,2,6,42.9,0,0,0,0
1283,2023-03-03 14:43:21.680672268,2023-03,Free Trial,Education,Organic,Churned,8,11,4,51.3,0,0,0,1
1284,2023-03-03 19:57:58.991596638,2023-03,Free Trial,Finance,Social Media,Trial,7,6,0,57.4,0,0,0,0
1285,2023-03-04 01:12:36.302521008,2023-03,Basic,Finance,Paid Ad,Churned,2,3,6,14.2,0,0,0,1
1286,2023-03-04 06:27:13.613445378,2023-03,Free Trial,Technology,Referral,Active,30,2,4,31.2,0,0,0,0
1287,2023-03-04 11:41:50.924369747,2023-03,Basic,Education,Email Campaign,Active,13,1,0,41.5,0,0,0,0
1288,2023-03-04 16:56:28.235294117,2023-03,Basic,Technology,Organic,Churned,23,8,1,16.4,0,0,0,1
1289,2023-03-04 22:11:05.546218487,2023-03,Free Trial,Education,Organic,Trial,29,1,0,36.8,0,0,0,0
1290,2023-03-05 03:25:42.857142857,2023-03,Basic,Education,Referral,Converted,38,5,0,16.9,49,22,1,0
1291,2023-03-05 08:40:20.168067226,2023-03,Free Trial,Retail,Organic,Active,37,11,7,21.3,0,0,0,0
1292,2023-03-05 13:54:57.478991596,2023-03,Free Trial,Education,Organic,Onboarded,20,6,1,27.6,0,0,0,0
1293,2023-03-05 19:09:34.789915966,2023-03,Pro,Retail,Organic,Converted,33,11,5,32.7,99,11,1,0
1294,2023-03-06 00:24:12.100840336,2023-03,Free Trial,Technology,Organic,Converted,29,3,6,28.1,29,51,1,0
1295,2023-03-06 05:38:49.411764705,2023-03,Free Trial,Healthcare,Social Media,Converted,15,7,4,30.6,29,58,1,0
1296,2023-03-06 10:53:26.722689075,2023-03,Basic,Retail,Organic,Onboarded,23,2,7,19.3,0,0,0,0
1297,2023-03-06 16:08:04.033613445,2023-03,Pro,Technology,Paid Ad,Churned,42,7,7,11.2,0,0,0,1
1298,2023-03-06 21:22:41.344537815,2023-03,Free Trial,Retail,Referral,Onboarded,3,2,5,4.7,0,0,0,0
1299,2023-03-07 02:37:18.655462184,2023-03,Basic,Education,Paid Ad,Active,37,5,4,13.4,0,0,0,0
1300,2023-03-07 07:51:55.966386554,2023-03,Free Trial,Technology,Organic,Onboarded,29,7,3,35.8,0,0,0,0
1301,2023-03-07 13:06:33.277310924,2023-03,Free Trial,Finance,Social Media,Trial,8,11,6,47.6,0,0,0,0
1302,2023-03-07 18:21:10.588235294,2023-03,Basic,Education,Organic,Active,22,11,4,11.8,0,0,0,0
1303,2023-03-07 23:35:47.899159663,2023-03,Basic,Education,Social Media,Churned,29,3,4,8.3,0,0,0,1
1304,2023-03-08 04:50:25.210084033,2023-03,Basic,Education,Social Media,Active,2,11,0,45.5,0,0,0,0
1305,2023-03-08 10:05:02.521008403,2023-03,Pro,Healthcare,Paid Ad,Active,41,4,3,19.7,0,0,0,0
1306,2023-03-08 15:19:39.831932773,2023-03,Enterprise,Education,Paid Ad,Converted,1,1,1,57.2,299,10,1,0
1307,2023-03-08 20:34:17.142857142,2023-03,Basic,Finance,Paid Ad,Converted,44,3,1,43.4,49,32,1,0
1308,2023-03-09 01:48:54.453781512,2023-03,Free Trial,Technology,Paid Ad,Churned,20,9,2,21.0,0,0,0,1
1309,2023-03-09 07:03:31.764705882,2023-03,Pro,Healthcare,Social Media,Converted,21,10,3,18.8,99,22,1,0
1310,2023-03-09 12:18:09.075630252,2023-03,Free Trial,Retail,Social Media,Trial,37,5,0,32.4,0,0,0,0
1311,2023-03-09 17:32:46.386554621,2023-03,Free Trial,Technology,Paid Ad,Onboarded,8,8,2,6.6,0,0,0,0
1312,2023-03-09 22:47:23.697478991,2023-03,Free Trial,Retail,Referral,Trial,27,2,2,8.8,0,0,0,0
1313,2023-03-10 04:02:01.008403361,2023-03,Free Trial,Retail,Email Campaign,Trial,35,3,1,12.2,0,0,0,0
1314,2023-03-10 09:16:38.319327731,2023-03,Enterprise,Technology,Email Campaign,Converted,6,7,4,46.9,299,41,1,0
1315,2023-03-10 14:31:15.630252100,2023-03,Pro,Retail,Paid Ad,Converted,44,10,0,31.8,99,31,1,0
1316,2023-03-10 19:45:52.941176470,2023-03,Basic,Finance,Paid Ad,Converted,19,4,7,2.6,49,78,1,0
1317,2023-03-11 01:00:30.252100840,2023-03,Free Trial,Healthcare,Organic,Onboarded,18,9,7,41.1,0,0,0,0
1318,2023-03-11 06:15:07.563025210,2023-03,Free Trial,Technology,Email Campaign,Churned,1,7,3,26.6,0,0,0,1
1319,2023-03-11 11:29:44.873949579,2023-03,Free Trial,Technology,Organic,Churned,25,11,2,31.6,0,0,0,1
1320,2023-03-11 16:44:22.184873949,2023-03,Free Trial,Healthcare,Referral,Active,27,1,0,14.4,0,0,0,0
1321,2023-03-11 21:58:59.495798319,2023-03,Basic,Education,Organic,Active,7,4,1,34.0,0,0,0,0
1322,2023-03-12 03:13:36.806722688,2023-03,Pro,Technology,Organic,Converted,44,10,2,58.8,99,63,1,0
1323,2023-03-12 08:28:14.117647058,2023-03,Basic,Retail,Paid Ad,Converted,42,11,2,6.3,49,69,1,0
1324,2023-03-12 13:42:51.428571428,2023-03,Free Trial,Technology,Email Campaign,Converted,29,6,5,18.5,29,18,1,0
1325,2023-03-12 18:57:28.739495798,2023-03,Enterprise,Technology,Organic,Converted,31,6,1,16.1,299,17,1,0
1326,2023-03-13 00:12:06.050420167,2023-03,Pro,Finance,Referral,Churned,44,10,7,16.4,0,0,0,1
1327,2023-03-13 05:26:43.361344537,2023-03,Basic,Retail,Organic,Churned,43,6,5,24.0,0,0,0,1
1328,2023-03-13 10:41:20.672268907,2023-03,Basic,Technology,Organic,Active,36,5,1,49.5,0,0,0,0
1329,2023-03-13 15:55:57.983193277,2023-03,Free Trial,Healthcare,Paid Ad,Active,19,3,1,54.9,0,0,0,0
1330,2023-03-13 21:10:35.294117646,2023-03,Free Trial,Technology,Paid Ad,Trial,6,2,5,13.7,0,0,0,0
1331,2023-03-14 02:25:12.605042016,2023-03,Free Trial,Healthcare,Organic,Onboarded,25,3,7,33.5,0,0,0,0
1332,2023-03-14 07:39:49.915966386,2023-03,Pro,Retail,Paid Ad,Converted,31,9,6,38.9,99,87,1,0
1333,2023-03-14 12:54:27.226890756,2023-03,Free Trial,Technology,Organic,Onboarded,9,3,0,32.3,0,0,0,0
1334,2023-03-14 18:09:04.537815125,2023-03,Free Trial,Technology,Paid Ad,Churned,20,3,0,27.2,0,0,0,1
1335,2023-03-14 23:23:41.848739495,2023-03,Free Trial,Healthcare,Email Campaign,Onboarded,10,1,6,13.1,0,0,0,0
1336,2023-03-15 04:38:19.159663865,2023-03,Free Trial,Education,Email Campaign,Active,37,2,0,30.3,0,0,0,0
1337,2023-03-15 09:52:56.470588235,2023-03,Pro,Education,Paid Ad,Converted,27,11,4,25.3,99,26,1,0
1338,2023-03-15 15:07:33.781512604,2023-03,Pro,Technology,Referral,Converted,13,3,2,48.1,99,54,1,0
1339,2023-03-15 20:22:11.092436974,2023-03,Basic,Finance,Email Campaign,Active,41,2,0,46.3,0,0,0,0
1340,2023-03-16 01:36:48.403361344,2023-03,Free Trial,Healthcare,Organic,Churned,2,8,4,9.8,0,0,0,1
1341,2023-03-16 06:51:25.714285714,2023-03,Basic,Healthcare,Social Media,Converted,21,6,2,7.1,49,76,1,0
1342,2023-03-16 12:06:03.025210083,2023-03,Basic,Finance,Email Campaign,Converted,33,7,0,54.7,49,80,1,0
1343,2023-03-16 17:20:40.336134453,2023-03,Free Trial,Education,Organic,Trial,24,1,1,33.1,0,0,0,0
1344,2023-03-16 22:35:17.647058823,2023-03,Free Trial,Education,Organic,Active,44,6,6,51.8,0,0,0,0
1345,2023-03-17 03:49:54.957983193,2023-03,Free Trial,Retail,Email Campaign,Churned,42,2,3,5.4,0,0,0,1
1346,2023-03-17 09:04:32.268907562,2023-03,Basic,Healthcare,Paid Ad,Converted,34,6,0,32.5,49,31,1,0
1347,2023-03-17 14:19:09.579831932,2023-03,Basic,Finance,Organic,Churned,9,3,3,33.3,0,0,0,1
1348,2023-03-17 19:33:46.890756302,2023-03,Free Trial,Technology,Organic,Active,2,7,0,51.9,0,0,0,0
1349,2023-03-18 00:48:24.201680672,2023-03,Free Trial,Retail,Paid Ad,Trial,30,3,1,7.7,0,0,0,0
1350,2023-03-18 06:03:01.512605041,2023-03,Basic,Healthcare,Referral,Onboarded,22,9,6,15.9,0,0,0,0
1351,2023-03-18 11:17:38.823529411,2023-03,Basic,Retail,Referral,Active,11,3,7,25.6,0,0,0,0
1352,2023-03-18 16:32:16.134453781,2023-03,Pro,Technology,Email Campaign,Converted,43,7,6,52.2,99,79,1,0
1353,2023-03-18 21:46:53.445378151,2023-03,Basic,Technology,Organic,Converted,17,4,3,56.5,49,43,1,0
1354,2023-03-19 03:01:30.756302520,2023-03,Free Trial,Education,Paid Ad,Onboarded,36,8,4,59.6,0,0,0,0
1355,2023-03-19 08:16:08.067226890,2023-03,Free Trial,Technology,Paid Ad,Active,13,2,1,57.6,0,0,0,0
1356,2023-03-19 13:30:45.378151260,2023-03,Basic,Healthcare,Paid Ad,Converted,7,8,3,2.3,49,24,1,0
1357,2023-03-19 18:45:22.689075630,2023-03,Free Trial,Technology,Organic,Active,16,9,3,4.8,0,0,0,0
1358,2023-03-19 23:59:59.999999999,2023-03,Basic,Technology,Email Campaign,Active,33,8,5,10.6,0,0,0,0
1359,2023-03-20 05:14:37.310924369,2023-03,Enterprise,Technology,Social Media,Converted,1,6,5,22.2,299,8,1,0
1360,2023-03-20 10:29:14.621848739,2023-03,Basic,Technology,Paid Ad,Active,11,10,1,50.1,0,0,0,0
1361,2023-03-20 15:43:51.932773109,2023-03,Free Trial,Finance,Referral,Trial,6,1,1,53.8,0,0,0,0
1362,2023-03-20 20:58:29.243697478,2023-03,Basic,Technology,Organic,Active,20,7,1,12.8,0,0,0,0
1363,2023-03-21 02:13:06.554621848,2023-03,Basic,Education,Paid Ad,Onboarded,35,1,2,37.9,0,0,0,0
1364,2023-03-21 07:27:43.865546218,2023-03,Basic,Retail,Referral,Converted,44,7,4,55.2,49,88,1,0
1365,2023-03-21 12:42:21.176470588,2023-03,Enterprise,Healthcare,Paid Ad,Converted,37,2,0,28.9,299,25,1,0
1366,2023-03-21 17:56:58.487394957,2023-03,Free Trial,Retail,Email Campaign,Churned,41,8,7,8.0,0,0,0,1
1367,2023-03-21 23:11:35.798319327,2023-03,Enterprise,Healthcare,Referral,Converted,26,2,5,28.6,299,43,1,0
1368,2023-03-22 04:26:13.109243697,2023-03,Enterprise,Finance,Paid Ad,Converted,12,3,6,23.8,299,84,1,0
1369,2023-03-22 09:40:50.420168067,2023-03,Free Trial,Technology,Social Media,Onboarded,30,3,6,35.5,0,0,0,0
1370,2023-03-22 14:55:27.731092436,2023-03,Free Trial,Healthcare,Organic,Trial,28,1,3,27.4,0,0,0,0
1371,2023-03-22 20:10:05.042016806,2023-03,Free Trial,Finance,Paid Ad,Churned,27,5,5,3.0,0,0,0,1
1372,2023-03-23 01:24:42.352941176,2023-03,Free Trial,Education,Paid Ad,Trial,42,5,0,59.7,0,0,0,0
1373,2023-03-23 06:39:19.663865546,2023-03,Free Trial,Finance,Paid Ad,Churned,19,10,1,33.5,0,0,0,1
1374,2023-03-23 11:53:56.974789915,2023-03,Basic,Healthcare,Social Media,Churned,5,5,6,29.5,0,0,0,1
1375,2023-03-23 17:08:34.285714285,2023-03,Free Trial,Finance,Paid Ad,Active,5,9,5,57.4,0,0,0,0
1376,2023-03-23 22:23:11.596638655,2023-03,Free Trial,Healthcare,Social Media,Active,41,6,4,11.0,0,0,0,0
1377,2023-03-24 03:37:48.907563025,2023-03,Pro,Healthcare,Referral,Converted,27,6,4,13.0,99,33,1,0
1378,2023-03-24 08:52:26.218487394,2023-03,Free Trial,Technology,Paid Ad,Active,28,3,7,48.9,0,0,0,0
1379,2023-03-24 14:07:03.529411764,2023-03,Pro,Retail,Social Media,Converted,26,5,2,17.1,99,24,1,0
1380,2023-03-24 19:21:40.840336134,2023-03,Free Trial,Technology,Organic,Trial,27,10,5,48.4,0,0,0,0
1381,2023-03-25 00:36:18.151260504,2023-03,Free Trial,Technology,Organic,Trial,42,7,1,17.7,0,0,0,0
1382,2023-03-25 05:50:55.462184873,2023-03,Basic,Finance,Paid Ad,Converted,21,3,3,3.9,49,31,1,0
1383,2023-03-25 11:05:32.773109243,2023-03,Basic,Technology,Organic,Converted,1,2,7,32.0,49,20,1,0
1384,2023-03-25 16:20:10.084033613,2023-03,Pro,Technology,Organic,Churned,28,5,7,13.4,0,0,0,1
1385,2023-03-25 21:34:47.394957982,2023-03,Pro,Technology,Referral,Active,15,3,2,46.0,0,0,0,0
1386,2023-03-26 02:49:24.705882352,2023-03,Pro,Education,Paid Ad,Converted,17,5,1,39.2,99,10,1,0
1387,2023-03-26 08:04:02.016806722,2023-03,Free Trial,Healthcare,Paid Ad,Onboarded,26,9,7,55.6,0,0,0,0
1388,2023-03-26 13:18:39.327731092,2023-03,Free Trial,Healthcare,Email Campaign,Active,20,11,2,47.4,0,0,0,0
1389,2023-03-26 18:33:16.638655461,2023-03,Pro,Finance,Referral,Converted,25,10,5,12.5,99,16,1,0
1390,2023-03-26 23:47:53.949579831,2023-03,Pro,Finance,Social Media,Converted,13,1,0,48.4,99,41,1,0
1391,2023-03-27 05:02:31.260504201,2023-03,Enterprise,Technology,Organic,Converted,33,4,7,39.2,299,29,1,0
1392,2023-03-27 10:17:08.571428571,2023-03,Free Trial,Retail,Referral,Active,25,10,6,40.8,0,0,0,0
1393,2023-03-27 15:31:45.882352940,2023-03,Free Trial,Finance,Social Media,Converted,8,5,5,50.3,29,88,1,0
1394,2023-03-27 20:46:23.193277310,2023-03,Pro,Retail,Referral,Converted,5,2,1,35.3,99,85,1,0
1395,2023-03-28 02:01:00.504201680,2023-03,Free Trial,Technology,Referral,Active,6,2,3,29.0,0,0,0,0
1396,2023-03-28 07:15:37.815126050,2023-03,Enterprise,Finance,Paid Ad,Converted,23,1,3,38.9,299,59,1,0
1397,2023-03-28 12:30:15.126050419,2023-03,Pro,Healthcare,Organic,Converted,30,8,1,19.3,99,23,1,0
1398,2023-03-28 17:44:52.436974789,2023-03,Free Trial,Technology,Paid Ad,Active,14,2,2,12.6,0,0,0,0
1399,2023-03-28 22:59:29.747899159,2023-03,Pro,Healthcare,Paid Ad,Converted,23,3,4,37.8,99,81,1,0
1400,2023-03-29 04:14:07.058823529,2023-03,Pro,Technology,Social Media,Churned,11,2,1,15.6,0,0,0,1
1401,2023-03-29 09:28:44.369747898,2023-03,Free Trial,Technology,Organic,Active,31,4,6,6.6,0,0,0,0
1402,2023-03-29 14:43:21.680672268,2023-03,Enterprise,Finance,Email Campaign,Converted,6,1,7,2.0,299,31,1,0
1403,2023-03-29 19:57:58.991596638,2023-03,Basic,Technology,Email Campaign,Active,11,3,5,37.3,0,0,0,0
1404,2023-03-30 01:12:36.302521008,2023-03,Pro,Healthcare,Organic,Converted,13,5,3,23.0,99,51,1,0
1405,2023-03-30 06:27:13.613445377,2023-03,Free Trial,Healthcare,Paid Ad,Trial,12,10,0,45.6,0,0,0,0
1406,2023-03-30 11:41:50.924369747,2023-03,Pro,Technology,Social Media,Churned,2,1,3,23.8,0,0,0,1
1407,2023-03-30 16:56:28.235294117,2023-03,Free Trial,Education,Email Campaign,Trial,35,4,4,30.2,0,0,0,0
1408,2023-03-30 22:11:05.546218487,2023-03,Free Trial,Technology,Paid Ad,Converted,36,6,7,25.6,29,86,1,0
1409,2023-03-31 03:25:42.857142856,2023-03,Enterprise,Technology,Paid Ad,Converted,17,4,3,39.7,299,27,1,0
1410,2023-03-31 08:40:20.168067226,2023-03,Free Trial,Technology,Paid Ad,Active,28,7,4,22.7,0,0,0,0
1411,2023-03-31 13:54:57.478991596,2023-03,Free Trial,Technology,Referral,Churned,28,7,7,57.9,0,0,0,1
1412,2023-03-31 19:09:34.789915966,2023-03,Enterprise,Technology,Organic,Converted,22,6,6,56.3,299,76,1,0
1413,2023-04-01 00:24:12.100840335,2023-04,Enterprise,Retail,Referral,Converted,38,9,7,51.2,299,49,1,0
1414,2023-04-01 05:38:49.411764705,2023-04,Basic,Education,Organic,Onboarded,7,2,1,55.4,0,0,0,0
1415,2023-04-01 10:53:26.722689075,2023-04,Basic,Technology,Organic,Onboarded,15,10,3,28.1,0,0,0,0
1416,2023-04-01 16:08:04.033613445,2023-04,Free Trial,Retail,Paid Ad,Onboarded,32,8,2,33.1,0,0,0,0
1417,2023-04-01 21:22:41.344537814,2023-04,Free Trial,Retail,Paid Ad,Converted,11,8,5,45.0,29,39,1,0
1418,2023-04-02 02:37:18.655462184,2023-04,Free Trial,Finance,Paid Ad,Trial,24,11,2,42.4,0,0,0,0
1419,2023-04-02 07:51:55.966386554,2023-04,Basic,Healthcare,Paid Ad,Active,3,10,5,53.7,0,0,0,0
1420,2023-04-02 13:06:33.277310924,2023-04,Pro,Technology,Paid Ad,Converted,30,11,3,43.5,99,75,1,0
1421,2023-04-02 18:21:10.588235293,2023-04,Pro,Technology,Organic,Converted,6,4,6,59.9,99,38,1,0
1422,2023-04-02 23:35:47.899159663,2023-04,Pro,Retail,Paid Ad,Converted,2,6,3,22.2,99,88,1,0
1423,2023-04-03 04:50:25.210084033,2023-04,Free Trial,Finance,Email Campaign,Onboarded,14,11,5,50.3,0,0,0,0
1424,2023-04-03 10:05:02.521008403,2023-04,Basic,Technology,Paid Ad,Onboarded,41,6,6,42.5,0,0,0,0
1425,2023-04-03 15:19:39.831932772,2023-04,Free Trial,Healthcare,Paid Ad,Churned,18,5,0,42.1,0,0,0,1
1426,2023-04-03 20:34:17.142857142,2023-04,Basic,Education,Referral,Active,44,1,6,20.9,0,0,0,0
1427,2023-04-04 01:48:54.453781512,2023-04,Free Trial,Finance,Email Campaign,Churned,31,3,3,47.6,0,0,0,1
1428,2023-04-04 07:03:31.764705882,2023-04,Pro,Education,Organic,Churned,13,7,0,54.2,0,0,0,1
1429,2023-04-04 12:18:09.075630251,2023-04,Free Trial,Finance,Referral,Converted,26,8,0,14.7,29,35,1,0
1430,2023-04-04 17:32:46.386554621,2023-04,Free Trial,Healthcare,Referral,Onboarded,44,2,5,38.3,0,0,0,0
1431,2023-04-04 22:47:23.697478991,2023-04,Free Trial,Retail,Referral,Churned,12,3,0,24.7,0,0,0,1
1432,2023-04-05 04:02:01.008403361,2023-04,Pro,Retail,Organic,Converted,18,4,0,59.4,99,65,1,0
1433,2023-04-05 09:16:38.319327730,2023-04,Basic,Technology,Referral,Converted,9,11,1,29.8,49,55,1,0
1434,2023-04-05 14:31:15.630252100,2023-04,Free Trial,Healthcare,Organic,Onboarded,21,5,6,15.2,0,0,0,0
1435,2023-04-05 19:45:52.941176470,2023-04,Free Trial,Retail,Referral,Onboarded,40,3,7,24.1,0,0,0,0
1436,2023-04-06 01:00:30.252100840,2023-04,Pro,Technology,Referral,Active,43,5,2,39.9,0,0,0,0
1437,2023-04-06 06:15:07.563025209,2023-04,Free Trial,Finance,Organic,Active,24,8,0,6.4,0,0,0,0
1438,2023-04-06 11:29:44.873949579,2023-04,Pro,Retail,Social Media,Converted,34,8,7,37.0,99,42,1,0
1439,2023-04-06 16:44:22.184873949,2023-04,Pro,Education,Organic,Converted,8,2,2,56.0,99,16,1,0
1440,2023-04-06 21:58:59.495798319,2023-04,Free Trial,Technology,Social Media,Active,44,6,7,51.3,0,0,0,0
1441,2023-04-07 03:13:36.806722688,2023-04,Free Trial,Technology,Paid Ad,Onboarded,33,4,0,5.9,0,0,0,0
1442,2023-04-07 08:28:14.117647058,2023-04,Enterprise,Retail,Organic,Converted,23,9,2,59.6,299,37,1,0
1443,2023-04-07 13:42:51.428571428,2023-04,Free Trial,Technology,Organic,Churned,13,10,3,42.5,0,0,0,1
1444,2023-04-07 18:57:28.739495798,2023-04,Free Trial,Retail,Email Campaign,Onboarded,14,2,3,11.4,0,0,0,0
1445,2023-04-08 00:12:06.050420167,2023-04,Pro,Finance,Organic,Converted,14,8,2,2.7,99,53,1,0
1446,2023-04-08 05:26:43.361344537,2023-04,Enterprise,Technology,Organic,Converted,16,1,6,11.9,299,7,1,0
1447,2023-04-08 10:41:20.672268907,2023-04,Enterprise,Healthcare,Paid Ad,Converted,38,11,0,50.6,299,51,1,0
1448,2023-04-08 15:55:57.983193277,2023-04,Pro,Healthcare,Referral,Converted,39,6,1,3.3,99,60,1,0
